store_id,product_id,customer_id,quantity,price,discount,sale_date,total_amount
S002,P0031,403,2,90.52,0.05,2025-03-17,180.98999999999998
S005,P0027,292,1,48.41,0.1,2025-03-17,48.309999999999995
S002,P0049,347,1,9.46,0.1,2025-03-21,9.360000000000001
S005,P0013,300,2,36.32,0.0,2025-03-18,72.64
S005,P0024,417,2,53.29,0.0,2025-03-18,106.58
S002,P0040,406,4,31.81,0.0,2025-03-15,127.24
S002,P0028,376,3,72.74,0.05,2025-03-17,218.16999999999996
S003,P0029,300,3,6.62,0.05,2025-03-16,19.81
S002,P0025,413,1,1.01,0.0,2025-03-17,1.01
S005,P0033,401,4,24.47,0.1,2025-03-19,97.78
S002,P0050,326,3,72.53,0.0,2025-03-19,217.59
S003,P0043,270,2,68.24,0.1,2025-03-15,136.38
S005,P0019,372,3,3.18,0.2,2025-03-21,9.340000000000002
S002,P0013,338,4,98.84,0.05,2025-03-21,395.31
S004,P0034,384,1,24.98,0.0,2025-03-15,24.98
S004,P0021,289,5,63.29,0.05,2025-03-18,316.4
S003,P0026,304,2,24.1,0.1,2025-03-15,48.1
S003,P0029,283,2,63.36,0.05,2025-03-18,126.67
S001,P0031,395,3,49.3,0.0,2025-03-17,147.89999999999998
S001,P0045,363,2,90.35,0.0,2025-03-18,180.7
S005,P0050,291,2,20.22,0.0,2025-03-15,40.44
S003,P0014,310,3,48.83,0.0,2025-03-21,146.49
S004,P0036,354,3,62.1,0.0,2025-03-17,186.3
S001,P0005,305,3,25.34,0.0,2025-03-15,76.02
S003,P0043,260,4,81.37,0.05,2025-03-17,325.43
S005,P0025,275,1,65.52,0.25,2025-03-20,65.27
S002,P0031,268,3,3.89,0.0,2025-03-17,11.67
S002,P0043,341,2,75.98,0.0,2025-03-20,151.96
S001,P0042,341,1,53.77,0.0,2025-03-15,53.77
S001,P0036,260,2,31.55,0.2,2025-03-19,62.9
S002,P0029,336,3,92.4,0.0,2025-03-19,277.20000000000005
S002,P0025,388,2,52.21,0.1,2025-03-19,104.32000000000001
S002,P0049,293,3,10.87,0.1,2025-03-16,32.51
S003,P0001,289,5,91.53,0.0,2025-03-15,457.65
S003,P0013,418,4,72.6,0.05,2025-03-21,290.34999999999997
S002,P0041,272,5,2.71,0.2,2025-03-15,13.350000000000001
S004,P0010,404,5,91.99,0.05,2025-03-20,459.9
S001,P0033,404,1,49.93,0.0,2025-03-17,49.93
S002,P0042,359,3,1620.2206366991725,0.15,2025-03-21,4860.511910097518
S001,P0019,301,2,94.66,0.0,2025-03-18,189.32
S003,P0011,312,2,83.63,0.0,2025-03-20,167.26
S001,P0048,278,2,56.01,0.1,2025-03-21,111.92
S004,P0006,285,2,77.09,0.05,2025-03-17,154.13
S002,P0047,274,4,65.91,0.0,2025-03-15,263.64
S002,P0031,280,2,79.89,0.0,2025-03-15,159.78
S004,P0016,369,2,97.7,0.2,2025-03-21,195.20000000000002
S005,P0047,418,2,37.18,0.15,2025-03-19,74.21
S002,P0028,257,1,39.27,0.0,2025-03-16,39.27
S004,P0030,370,4,47.9,0.25,2025-03-17,191.35
S005,P0025,286,2,33.69,0.0,2025-03-17,67.38
S003,P0023,276,1,93.97,0.1,2025-03-15,93.87
S001,P0047,399,4,39.43,0.2,2025-03-21,157.52
S004,P0036,352,1,13.88,0.05,2025-03-15,13.83
S001,P0038,354,2,12.53,0.05,2025-03-18,25.009999999999998
S001,P0045,339,2,1314.6637323822747,0.15,2025-03-20,2629.1774647645493
S003,P0031,376,3,24.3,0.1,2025-03-16,72.80000000000001
S005,P0045,331,1,63.92,0.2,2025-03-21,63.72
S004,P0038,410,3,92.06,0.0,2025-03-19,276.18
S005,P0049,422,4,45.84,0.05,2025-03-21,183.31
S005,P0012,277,1,3.84,0.0,2025-03-16,3.84
S001,P0022,277,3,80.76,0.15,2025-03-17,242.13000000000002
S003,P0026,424,5,29.41,0.2,2025-03-17,146.85000000000002
S002,P0037,369,4,40.64,0.0,2025-03-18,162.56
S001,P0038,317,4,60.1,0.05,2025-03-17,240.35
S002,P0050,280,2,79.99,0.1,2025-03-17,159.88
S003,P0028,300,2,45.76,0.0,2025-03-19,91.52
S002,P0018,391,5,52.78,0.0,2025-03-18,263.9
S003,P0025,279,4,18.28,0.05,2025-03-17,73.07000000000001
S004,P0037,389,3,15.05,0.0,2025-03-15,45.150000000000006
S004,P0019,258,1,53.95,0.1,2025-03-18,53.85
S005,P0050,398,3,62.92,0.05,2025-03-16,188.70999999999998
S005,P0033,382,1,77.69,0.25,2025-03-17,77.44
S003,P0048,318,2,91.72,0.0,2025-03-21,183.44
S001,P0023,326,2,73.02,0.1,2025-03-18,145.94
S004,P0004,423,4,77.77,0.05,2025-03-18,311.03
S002,P0007,284,3,2.23,0.25,2025-03-15,6.4399999999999995
S003,P0044,354,3,73.14,0.0,2025-03-17,219.42000000000002
S003,P0049,346,3,87.12,0.0,2025-03-17,261.36
S001,P0030,364,3,26.01,0.05,2025-03-17,77.98
S001,P0022,385,2,85.1,0.1,2025-03-15,170.1
S004,P0040,322,2,8.29,0.05,2025-03-17,16.529999999999998
S005,P0046,268,4,44.55,0.05,2025-03-18,178.14999999999998
S005,P0005,292,2,51.54,0.15,2025-03-19,102.92999999999999
S005,P0031,300,1,90.49,0.1,2025-03-15,90.39
S004,P0046,308,3,88.96,0.0,2025-03-15,266.88
S004,P0027,356,4,22.73,0.15,2025-03-18,90.77
S004,P0031,313,2,88.31,0.05,2025-03-17,176.57
S001,P0048,342,5,8.84,0.0,2025-03-18,44.2
S004,P0006,348,1,10.44,0.1,2025-03-18,10.34
S004,P0037,282,3,77.81,0.0,2025-03-16,233.43
S005,P0039,312,3,6.76,0.15,2025-03-17,20.130000000000003
S002,P0029,382,4,37.4,0.0,2025-03-19,149.6
S002,P0040,311,3,63.78,0.1,2025-03-18,191.24
S003,P0033,272,3,34.44,0.0,2025-03-21,103.32
S002,P0038,421,2,82.43,0.1,2025-03-18,164.76000000000002
S001,P0029,376,3,81.86,0.25,2025-03-21,245.32999999999998
S004,P0033,383,2,30.09,0.1,2025-03-19,60.08
S003,P0035,401,4,36.76,0.0,2025-03-16,147.04
S005,P0035,252,1,18.51,0.15,2025-03-17,18.360000000000003
S003,P0030,380,3,72.03,0.0,2025-03-20,216.09
S005,P0027,273,3,85.39,0.0,2025-03-16,256.17
S001,P0008,347,2,2.3,0.15,2025-03-16,4.449999999999999
S002,P0007,348,2,12.35,0.0,2025-03-19,24.7
S003,P0003,264,3,90.0,0.0,2025-03-19,270.0
S002,P0033,399,2,24.17,0.05,2025-03-18,48.290000000000006
S001,P0043,392,3,12.26,0.25,2025-03-16,36.53
S001,P0044,412,5,38.73,0.1,2025-03-18,193.54999999999998
S002,P0030,285,4,87.4,0.0,2025-03-17,349.6
S004,P0006,404,5,22.02,0.25,2025-03-21,109.85
S001,P0021,264,2,10.9,0.0,2025-03-16,21.8
S005,P0020,394,4,29.4,0.0,2025-03-17,117.6
S001,P0011,367,2,91.71,0.0,2025-03-21,183.42
S003,P0048,255,3,95.25,0.05,2025-03-18,285.7
S003,P0025,270,5,35.59,0.15,2025-03-21,177.8
S003,P0046,344,2,41.28,0.0,2025-03-18,82.56
S005,P0021,375,2,38.54,0.0,2025-03-17,77.08
S002,P0039,421,5,41.73,0.05,2025-03-21,208.59999999999997
S003,P0036,364,4,84.79,0.1,2025-03-15,339.06
S002,P0002,374,3,3.14,0.0,2025-03-19,9.42
S005,P0037,399,2,94.4,0.05,2025-03-19,188.75
S003,P0036,351,3,55.18,0.05,2025-03-16,165.48999999999998
S005,P0029,329,3,50.33,0.0,2025-03-19,150.99
S005,P0019,380,1,63.29,0.0,2025-03-19,63.29
S001,P0045,302,3,68.23,0.0,2025-03-15,204.69
S005,P0025,417,3,19.07,0.0,2025-03-18,57.21
S001,P0029,326,2,5.01,0.05,2025-03-20,9.969999999999999
S005,P0013,268,2,7.79,0.1,2025-03-17,15.48
S001,P0007,302,2,60.72,0.05,2025-03-15,121.39
S004,P0040,300,4,78.73,0.05,2025-03-21,314.87
S004,P0018,337,3,32.88,0.0,2025-03-20,98.64000000000001
S005,P0047,286,1,80.04,0.0,2025-03-16,80.04
S005,P0028,279,3,32.37,0.05,2025-03-16,97.05999999999999
S003,P0037,286,2,55.89,0.0,2025-03-18,111.78
S002,P0033,354,3,34.07,0.0,2025-03-18,102.21000000000001
S002,P0048,321,3,75.48,0.1,2025-03-16,226.34
S003,P0013,294,5,6.87,0.0,2025-03-21,34.35
S004,P0037,396,5,54.17,0.25,2025-03-21,270.6
S003,P0040,408,4,32.68,0.05,2025-03-20,130.67
S004,P0009,381,1,31.34,0.15,2025-03-19,31.19
S005,P0046,405,4,95.32,0.1,2025-03-20,381.17999999999995
S003,P0046,278,4,35.47,0.0,2025-03-15,141.88
S002,P0016,298,3,51.23,0.15,2025-03-20,153.54
S003,P0044,385,2,73.4,0.25,2025-03-20,146.55
S003,P0040,356,1,83.37,0.1,2025-03-18,83.27000000000001
S004,P0035,385,2,25.37,0.25,2025-03-15,50.49
S004,P0008,373,3,7.23,0.0,2025-03-20,21.69
S005,P0041,318,5,29.94,0.05,2025-03-21,149.65
S002,P0042,323,2,47.1,0.05,2025-03-21,94.15
S002,P0046,380,4,38.07,0.1,2025-03-17,152.18
S001,P0022,340,2,23.3,0.1,2025-03-20,46.5
S002,P0033,252,5,31.41,0.0,2025-03-15,157.05
S002,P0033,326,3,63.07,0.15,2025-03-15,189.06
S005,P0045,283,3,36.57,0.1,2025-03-17,109.61000000000001
S002,P0006,405,3,71.37,0.0,2025-03-21,214.11
S003,P0003,252,2,85.58,0.0,2025-03-21,171.16
S003,P0012,385,3,60.52,0.05,2025-03-20,181.51
S003,P0037,260,5,59.71,0.15,2025-03-17,298.40000000000003
S003,P0037,302,3,29.67,0.0,2025-03-16,89.01
S002,P0038,405,2,1.57,0.1,2025-03-17,3.04
S002,P0011,317,1,1668.003711990809,0.1,2025-03-15,1667.9037119908091
S003,P0049,282,3,99.8,0.0,2025-03-21,299.4
S001,P0005,334,5,51.41,0.1,2025-03-17,256.94999999999993
S005,P0028,268,2,3.98,0.25,2025-03-16,7.71
S005,P0034,370,2,45.57,0.2,2025-03-17,90.94
S001,P0023,264,3,86.99,0.0,2025-03-18,260.96999999999997
S005,P0020,354,4,94.9,0.05,2025-03-16,379.55
S002,P0039,324,4,36.43,0.15,2025-03-16,145.57
S005,P0003,407,2,33.49,0.0,2025-03-16,66.98
S003,P0025,304,3,72.09,0.05,2025-03-15,216.22
S003,P0024,254,1,91.43,0.15,2025-03-17,91.28
S002,P0014,307,3,52.76,0.0,2025-03-20,158.28
S001,P0026,349,3,69.21,0.05,2025-03-16,207.57999999999998
S001,P0007,406,5,1.79,0.25,2025-03-17,8.7
S001,P0045,265,3,36.22,0.0,2025-03-19,108.66
S004,P0037,365,5,85.16,0.0,2025-03-16,425.79999999999995
S001,P0013,353,1,91.0,0.05,2025-03-19,90.95
S004,P0006,320,3,7.72,0.1,2025-03-20,23.06
S005,P0011,316,1,69.5,0.05,2025-03-16,69.45
S003,P0018,338,2,85.26,0.1,2025-03-15,170.42000000000002
S003,P0026,424,2,79.53,0.25,2025-03-16,158.81
S004,P0011,375,3,99.52,0.1,2025-03-15,298.46
S001,P0048,403,2,68.83,0.0,2025-03-18,137.66
S003,P0044,374,3,93.82,0.0,2025-03-15,281.46
S005,P0028,256,4,6.48,0.0,2025-03-18,25.92
S004,P0042,322,2,73.38,0.2,2025-03-15,146.56
S001,P0042,413,3,85.11,0.05,2025-03-18,255.27999999999997
S002,P0006,269,3,94.06,0.0,2025-03-16,282.18
S001,P0016,363,4,16.56,0.2,2025-03-19,66.03999999999999
S005,P0016,315,3,34.84,0.0,2025-03-21,104.52000000000001
S005,P0045,388,3,99.52,0.0,2025-03-19,298.56
S002,P0047,315,3,3.59,0.1,2025-03-17,10.67
S002,P0041,386,2,13.56,0.0,2025-03-21,27.12
S001,P0007,280,4,2.56,0.05,2025-03-17,10.19
S004,P0037,295,2,56.48,0.25,2025-03-20,112.71
S005,P0034,348,2,83.76,0.2,2025-03-20,167.32000000000002
S003,P0032,378,2,56.45,0.0,2025-03-21,112.9
S004,P0013,373,4,71.27,0.1,2025-03-19,284.97999999999996
S002,P0001,354,4,92.58,0.1,2025-03-18,370.21999999999997
S005,P0015,323,4,61.59,0.0,2025-03-20,246.36
S005,P0014,264,2,33.36,0.05,2025-03-18,66.67
S001,P0009,417,2,96.09,0.15,2025-03-18,192.03
S002,P0020,288,3,97.88,0.0,2025-03-16,293.64
S002,P0034,386,3,41.35,0.1,2025-03-15,123.95000000000002
S002,P0046,383,4,49.18,0.0,2025-03-16,196.72
S002,P0044,267,1,61.39,0.0,2025-03-19,61.39
S005,P0012,421,2,62.93,0.0,2025-03-19,125.86
S005,P0017,277,4,93.07,0.05,2025-03-15,372.22999999999996
S004,P0035,405,2,20.87,0.2,2025-03-21,41.54
S004,P0025,289,4,65.11,0.0,2025-03-17,260.44
S004,P0017,266,4,92.42,0.05,2025-03-20,369.63
S002,P0016,307,5,63.33,0.2,2025-03-19,316.45
S001,P0002,339,3,54.89,0.25,2025-03-21,164.42000000000002
S004,P0048,417,3,50.39,0.0,2025-03-21,151.17000000000002
S005,P0027,337,3,3.69,0.0,2025-03-16,11.07
S002,P0020,378,2,18.45,0.05,2025-03-20,36.85
S001,P0034,268,3,30.67,0.05,2025-03-16,91.96000000000001
S001,P0037,405,4,87.98,0.1,2025-03-18,351.82
S001,P0035,344,3,52.94,0.1,2025-03-15,158.72
S001,P0044,334,2,96.66,0.0,2025-03-17,193.32
S003,P0038,279,4,79.42,0.15,2025-03-20,317.53000000000003
S002,P0050,354,3,4.14,0.1,2025-03-15,12.319999999999999
S002,P0017,260,1,99.41,0.0,2025-03-15,99.41
S004,P0024,264,2,28.12,0.1,2025-03-18,56.14
S002,P0014,269,2,72.27,0.0,2025-03-21,144.54
S004,P0026,255,5,26.69,0.0,2025-03-19,133.45000000000002
S002,P0034,284,3,95.81,0.0,2025-03-21,287.43
S003,P0004,388,3,48.4,0.1,2025-03-21,145.1
S001,P0045,365,2,33.54,0.05,2025-03-19,67.03
S005,P0049,411,3,22.75,0.05,2025-03-17,68.2
S001,P0030,416,1,48.59,0.0,2025-03-15,48.59
S002,P0037,314,4,25.11,0.1,2025-03-20,100.34
S004,P0043,402,3,90.07,0.05,2025-03-18,270.15999999999997
S003,P0042,282,4,5.7,0.1,2025-03-19,22.7
S002,P0041,281,4,19.07,0.0,2025-03-18,76.28
S004,P0019,261,3,87.29,0.0,2025-03-17,261.87
S004,P0046,296,3,32.77,0.0,2025-03-16,98.31
S005,P0028,417,4,46.76,0.05,2025-03-15,186.98999999999998
S001,P0050,378,3,75.26,0.05,2025-03-20,225.73000000000002
S002,P0010,422,2,73.08,0.2,2025-03-19,145.96
S003,P0043,352,3,94.96,0.05,2025-03-17,284.83
S004,P0049,406,2,5.68,0.15,2025-03-19,11.209999999999999
S002,P0019,379,2,37.49,0.1,2025-03-17,74.88000000000001
S005,P0032,421,3,56.71,0.0,2025-03-17,170.13
S003,P0002,363,5,8.1,0.0,2025-03-20,40.5
S005,P0037,263,2,1.34,0.0,2025-03-16,2.68
S002,P0037,263,2,13.91,0.0,2025-03-19,27.82
S005,P0027,293,4,20.5,0.0,2025-03-19,82.0
S002,P0022,316,4,28.73,0.0,2025-03-21,114.92
S003,P0035,325,3,28.72,0.05,2025-03-18,86.11
S002,P0050,385,5,18.23,0.2,2025-03-16,90.95
S003,P0019,408,4,64.18,0.05,2025-03-18,256.67
S004,P0014,314,3,30.78,0.05,2025-03-17,92.29
S003,P0018,413,3,45.67,0.0,2025-03-20,137.01
S002,P0043,334,3,16.53,0.05,2025-03-16,49.540000000000006
S002,P0038,306,2,90.03,0.1,2025-03-20,179.96
S002,P0003,309,2,92.5,0.05,2025-03-16,184.95
S003,P0041,297,3,19.03,0.0,2025-03-16,57.09
S001,P0038,313,1,44.35,0.0,2025-03-20,44.35
S005,P0045,291,2,86.61,0.0,2025-03-21,173.22
S002,P0035,330,4,87.1,0.05,2025-03-18,348.34999999999997
S004,P0027,407,5,41.51,0.15,2025-03-15,207.39999999999998
S005,P0046,351,5,1.88,0.0,2025-03-19,9.399999999999999
S005,P0022,345,4,83.15,0.15,2025-03-20,332.45000000000005
S002,P0042,416,4,33.44,0.15,2025-03-15,133.60999999999999
S005,P0029,374,3,20.44,0.0,2025-03-16,61.32000000000001
S002,P0003,265,2,1278.2222499600005,0.0,2025-03-17,2556.444499920001
S002,P0019,260,4,92.87,0.0,2025-03-18,371.48
S001,P0032,297,3,9.32,0.05,2025-03-21,27.91
S001,P0001,404,4,64.37,0.05,2025-03-21,257.43
S002,P0046,425,3,35.43,0.05,2025-03-16,106.24
S005,P0039,334,1,28.95,0.0,2025-03-19,28.95
S002,P0047,251,4,12.38,0.1,2025-03-16,49.42
S001,P0013,307,2,44.44,0.1,2025-03-20,88.78
S005,P0024,400,4,38.2,0.0,2025-03-20,152.8
S005,P0033,391,3,94.56,0.0,2025-03-16,283.68
S002,P0019,369,3,6.29,0.0,2025-03-21,18.87
S002,P0036,366,3,65.84,0.0,2025-03-19,197.52
S001,P0035,323,4,74.35,0.05,2025-03-19,297.34999999999997
S001,P0038,255,2,43.98,0.15,2025-03-19,87.80999999999999
S005,P0009,336,3,1.3,0.0,2025-03-21,3.9000000000000004
S001,P0026,385,4,39.83,0.05,2025-03-21,159.26999999999998
S001,P0020,318,3,73.58,0.0,2025-03-15,220.74
S001,P0045,417,4,91.16,0.0,2025-03-19,364.64
S001,P0022,277,5,34.41,0.2,2025-03-20,171.85
S005,P0011,415,3,63.26,0.1,2025-03-20,189.68
S002,P0036,400,2,35.7,0.0,2025-03-20,71.4
S002,P0031,322,4,3.83,0.0,2025-03-18,15.32
S004,P0041,276,3,2.68,0.0,2025-03-15,8.040000000000001
S005,P0002,337,2,14.08,0.0,2025-03-20,28.16
S003,P0024,390,4,1176.9153991498993,0.25,2025-03-16,4707.411596599597
S002,P0021,416,4,6.39,0.0,2025-03-15,25.56
S001,P0046,309,2,16.17,0.05,2025-03-21,32.290000000000006
S004,P0009,279,4,90.23,0.15,2025-03-15,360.77000000000004
S002,P0013,327,2,4.32,0.05,2025-03-17,8.59
S004,P0026,368,5,46.31,0.05,2025-03-15,231.5
S005,P0016,382,3,3.53,0.1,2025-03-17,10.49
S004,P0007,424,4,35.62,0.0,2025-03-17,142.48
S004,P0044,412,2,6.2,0.2,2025-03-16,12.200000000000001
S002,P0031,339,2,94.07,0.05,2025-03-21,188.08999999999997
S002,P0042,303,5,45.71,0.15,2025-03-18,228.4
S002,P0038,384,2,7.76,0.1,2025-03-21,15.42
S005,P0017,353,4,7.39,0.05,2025-03-19,29.509999999999998
S004,P0048,280,3,1906.608203425124,0.0,2025-03-19,5719.824610275372
S002,P0031,312,4,33.04,0.0,2025-03-17,132.16
S001,P0040,298,1,59.34,0.05,2025-03-19,59.290000000000006
S004,P0033,318,5,12.31,0.0,2025-03-20,61.550000000000004
S001,P0033,342,5,90.82,0.15,2025-03-20,453.95
S004,P0049,414,3,98.18,0.0,2025-03-17,294.54
S003,P0012,387,2,71.54,0.1,2025-03-17,142.98000000000002
S005,P0030,277,4,74.82,0.1,2025-03-18,299.17999999999995
S002,P0035,415,4,98.68,0.05,2025-03-21,394.67
S002,P0023,265,3,16.0,0.0,2025-03-19,48.0
S002,P0027,353,3,5.68,0.2,2025-03-15,16.84
S001,P0020,343,1,1787.944134833611,0.0,2025-03-16,1787.944134833611
S002,P0043,300,4,48.77,0.0,2025-03-19,195.08
S002,P0001,319,2,96.35,0.05,2025-03-20,192.64999999999998
S005,P0002,358,4,90.49,0.0,2025-03-18,361.96
S003,P0044,343,4,42.69,0.0,2025-03-17,170.76
S001,P0048,389,3,94.55,0.05,2025-03-19,283.59999999999997
S001,P0033,319,2,48.37,0.05,2025-03-15,96.69
S002,P0015,252,2,50.99,0.05,2025-03-17,101.93
S002,P0010,404,2,99.27,0.0,2025-03-20,198.54
S002,P0018,331,4,92.38,0.0,2025-03-17,369.52
S002,P0039,362,2,40.32,0.15,2025-03-17,80.49
S005,P0017,410,3,45.81,0.05,2025-03-21,137.38
S005,P0038,379,3,26.73,0.15,2025-03-21,80.03999999999999
S005,P0021,383,2,59.24,0.0,2025-03-16,118.48
S001,P0020,255,2,68.8,0.0,2025-03-16,137.6
S002,P0034,423,4,25.65,0.0,2025-03-21,102.6
S003,P0034,424,2,77.33,0.05,2025-03-19,154.60999999999999
S001,P0025,277,3,43.2,0.0,2025-03-19,129.60000000000002
S004,P0030,343,3,83.85,0.0,2025-03-16,251.54999999999998
S002,P0029,376,4,74.91,0.15,2025-03-17,299.49
S001,P0017,361,5,26.13,0.0,2025-03-16,130.65
S005,P0033,288,4,79.4,0.0,2025-03-16,317.6
S003,P0004,395,4,34.32,0.05,2025-03-20,137.23
S002,P0042,305,3,95.58,0.0,2025-03-21,286.74
S001,P0050,276,1,65.8,0.0,2025-03-21,65.8
S002,P0050,402,5,7.89,0.05,2025-03-18,39.4
S001,P0024,336,3,26.62,0.0,2025-03-17,79.86
S005,P0009,271,4,87.75,0.0,2025-03-19,351.0
S005,P0045,291,4,91.21,0.25,2025-03-20,364.59
S005,P0041,295,3,43.81,0.15,2025-03-18,131.28
S004,P0041,421,3,78.43,0.2,2025-03-20,235.09000000000003
S004,P0015,257,3,72.35,0.1,2025-03-18,216.95
S005,P0008,382,4,34.95,0.2,2025-03-20,139.60000000000002
S001,P0048,293,4,76.36,0.0,2025-03-17,305.44
S003,P0040,393,3,85.02,0.15,2025-03-21,254.91
S001,P0033,302,4,90.64,0.2,2025-03-15,362.36
S001,P0012,357,4,12.43,0.0,2025-03-19,49.72
S005,P0040,264,1,38.18,0.1,2025-03-18,38.08
S002,P0034,388,2,24.4,0.0,2025-03-20,48.8
S001,P0015,270,3,70.49,0.0,2025-03-20,211.46999999999997
S002,P0048,286,2,61.5,0.2,2025-03-20,122.8
S001,P0033,280,2,71.06,0.0,2025-03-19,142.12
S002,P0034,263,3,67.62,0.0,2025-03-21,202.86
S002,P0027,306,2,70.27,0.0,2025-03-18,140.54
S002,P0028,289,4,71.75,0.15,2025-03-16,286.85
S002,P0021,318,4,68.86,0.15,2025-03-19,275.29
S005,P0002,319,3,89.29,0.25,2025-03-17,267.62
S004,P0019,315,4,25.32,0.05,2025-03-17,101.23
S002,P0044,395,1,21.96,0.05,2025-03-21,21.91
S002,P0035,384,2,23.56,0.1,2025-03-15,47.019999999999996
S005,P0031,318,4,91.26,0.15,2025-03-21,364.89000000000004
S004,P0037,419,4,94.83,0.2,2025-03-18,379.12
S001,P0034,314,2,21.91,0.05,2025-03-19,43.77
S005,P0037,330,2,96.8,0.1,2025-03-18,193.5
S002,P0029,292,2,22.76,0.1,2025-03-17,45.42
S004,P0045,422,3,64.29,0.15,2025-03-18,192.72
S002,P0034,301,2,15.66,0.15,2025-03-21,31.17
S002,P0023,259,1,98.99,0.0,2025-03-20,98.99
S003,P0031,331,3,90.75,0.0,2025-03-18,272.25
S004,P0028,361,2,3.17,0.15,2025-03-20,6.1899999999999995
S001,P0018,334,3,1438.7143285212337,0.15,2025-03-16,4315.992985563702
S005,P0024,400,2,1.72,0.05,2025-03-18,3.39
S004,P0042,399,5,99.78,0.0,2025-03-18,498.9
S001,P0036,260,1,53.68,0.05,2025-03-21,53.63
S003,P0034,257,1,37.67,0.1,2025-03-16,37.57
S003,P0034,357,2,1840.7612023159172,0.15,2025-03-20,3681.3724046318343
S005,P0046,257,1,85.94,0.0,2025-03-15,85.94
S001,P0047,335,1,41.91,0.0,2025-03-15,41.91
S005,P0013,297,2,35.44,0.0,2025-03-20,70.88
S002,P0038,375,2,75.52,0.05,2025-03-17,150.98999999999998
S005,P0038,384,4,42.11,0.0,2025-03-19,168.44
S002,P0041,364,5,14.34,0.0,2025-03-17,71.7
S005,P0045,370,2,53.7,0.0,2025-03-17,107.4
S001,P0019,326,3,55.18,0.1,2025-03-15,165.44
S002,P0035,423,1,93.52,0.0,2025-03-20,93.52
S002,P0050,263,4,5.28,0.15,2025-03-16,20.970000000000002
S003,P0046,281,3,4.31,0.0,2025-03-21,12.93
S002,P0043,356,2,24.76,0.25,2025-03-16,49.27
S001,P0020,389,3,34.12,0.1,2025-03-17,102.25999999999999
S001,P0036,265,3,1883.284366399528,0.0,2025-03-17,5649.853099198584
S002,P0025,371,1,11.4,0.0,2025-03-16,11.4
S001,P0044,398,5,33.14,0.0,2025-03-19,165.7
S003,P0047,387,4,80.11,0.0,2025-03-18,320.44
S005,P0022,304,4,12.41,0.05,2025-03-19,49.59
S002,P0028,264,3,59.19,0.0,2025-03-20,177.57
S004,P0033,394,3,26.72,0.0,2025-03-16,80.16
S005,P0007,324,4,24.97,0.0,2025-03-16,99.88
S003,P0032,347,3,25.52,0.05,2025-03-15,76.51
S003,P0046,394,3,77.86,0.15,2025-03-19,233.42999999999998
S002,P0048,332,3,41.81,0.05,2025-03-15,125.38000000000001
S004,P0016,380,3,37.64,0.05,2025-03-17,112.87
S001,P0045,299,1,64.53,0.05,2025-03-19,64.48
S002,P0022,259,4,99.49,0.05,2025-03-17,397.90999999999997
S002,P0044,282,3,47.75,0.0,2025-03-20,143.25
S001,P0012,304,3,69.46,0.05,2025-03-19,208.32999999999998
S002,P0050,331,1,2.43,0.15,2025-03-17,2.2800000000000002
S005,P0021,390,2,39.0,0.0,2025-03-17,78.0
S001,P0037,387,4,16.13,0.05,2025-03-17,64.47
S004,P0003,279,5,94.32,0.05,2025-03-15,471.54999999999995
S005,P0044,287,4,5.85,0.0,2025-03-20,23.4
S002,P0014,332,3,56.05,0.0,2025-03-19,168.14999999999998
S004,P0030,410,3,3.83,0.05,2025-03-16,11.44
S002,P0023,336,3,38.01,0.15,2025-03-15,113.88
S002,P0045,292,3,47.13,0.0,2025-03-17,141.39000000000001
S005,P0008,341,2,80.21,0.05,2025-03-21,160.36999999999998
S001,P0022,383,2,66.13,0.25,2025-03-21,132.01
S001,P0050,279,5,95.33,0.0,2025-03-21,476.65
S002,P0007,380,3,64.49,0.0,2025-03-18,193.46999999999997
S002,P0013,287,2,1.42,0.0,2025-03-21,2.84
S005,P0047,382,4,43.22,0.1,2025-03-20,172.78
S002,P0008,377,5,51.9,0.05,2025-03-15,259.45
S003,P0043,392,5,1099.4760622911524,0.0,2025-03-18,5497.380311455762
S005,P0015,396,2,9.67,0.0,2025-03-20,19.34
S005,P0038,410,3,6.9,0.05,2025-03-16,20.650000000000002
S002,P0039,298,4,46.61,0.15,2025-03-17,186.29
S004,P0014,257,4,3.57,0.0,2025-03-18,14.28
S003,P0046,258,5,65.92,0.1,2025-03-19,329.5
S003,P0021,404,3,51.14,0.0,2025-03-18,153.42000000000002
S003,P0031,348,4,78.34,0.0,2025-03-16,313.36
S001,P0037,351,2,24.42,0.25,2025-03-17,48.59
S002,P0042,386,3,51.47,0.15,2025-03-18,154.26
S003,P0004,324,2,44.41,0.05,2025-03-20,88.77
S001,P0049,275,3,12.95,0.0,2025-03-21,38.849999999999994
S001,P0049,297,3,6.59,0.05,2025-03-18,19.72
S002,P0013,374,4,8.69,0.2,2025-03-19,34.559999999999995
S001,P0050,302,2,35.89,0.0,2025-03-19,71.78
S004,P0028,371,2,62.05,0.1,2025-03-16,124.0
S001,P0011,411,3,58.87,0.0,2025-03-17,176.60999999999999
S001,P0023,397,2,25.59,0.0,2025-03-17,51.18
S002,P0038,384,2,16.46,0.05,2025-03-16,32.870000000000005
S001,P0001,350,4,63.25,0.0,2025-03-20,253.0
S001,P0024,253,3,17.29,0.0,2025-03-17,51.87
S002,P0003,353,1,61.07,0.0,2025-03-15,61.07
