store_id,product_id,customer_id,quantity,price,discount,sale_date
S003,P0014,219,3,92.47,0.1,2025-03-08
S001,P0021,122,3,40.78,0.15,2025-03-10
S005,P0017,131,3,33.79,0.0,2025-03-08
S001,P0043,111,3,62.46,0.05,2025-03-10
S005,P0041,213,4,52.2,0.1,2025-03-11
S004,P0048,133,4,10.42,0.05,2025-03-12
S005,P0022,102,3,72.99,0.0,2025-03-12
S002,P0023,128,4,60.38,0.0,2025-03-08
S001,P0031,105,3,80.69,0.2,2025-03-09
S001,P0004,250,1,59.02,0.1,2025-03-09
S002,P0032,203,2,39.82,0.1,2025-03-09
S003,P0034,139,1,21.52,0.25,2025-03-10
S003,P0015,249,3,81.95,0.1,2025-03-08
S001,P0032,229,4,61.51,0.0,2025-03-11
S001,P0014,203,3,1842.3032806585686,0.1,2025-03-14
S004,P0006,116,3,13.94,0.15,2025-03-12
S001,P0009,172,3,65.06,0.0,2025-03-13
S003,P0038,136,3,26.33,0.05,2025-03-14
S004,P0042,220,3,73.38,0.0,2025-03-12
S002,P0031,160,2,53.2,0.0,2025-03-12
S005,P0041,228,4,85.53,0.0,2025-03-12
S004,P0042,189,3,36.03,0.0,2025-03-13
S003,P0021,137,5,78.91,0.25,2025-03-09
S004,P0045,208,1,27.68,0.0,2025-03-08
S005,P0014,226,3,68.63,0.1,2025-03-14
S004,P0047,126,5,69.54,0.05,2025-03-14
S005,P0043,110,2,84.03,0.0,2025-03-13
S005,P0010,108,2,26.04,0.05,2025-03-08
S002,P0024,214,1,30.27,0.05,2025-03-10
S002,P0045,129,3,18.58,0.1,2025-03-14
S003,P0044,125,4,82.52,0.25,2025-03-12
S005,P0049,133,5,86.55,0.05,2025-03-11
S002,P0045,168,4,98.56,0.05,2025-03-11
S001,P0033,117,2,54.96,0.15,2025-03-09
S002,P0050,192,2,22.81,0.05,2025-03-10
S004,P0011,171,5,20.11,0.05,2025-03-12
S002,P0018,134,3,44.79,0.0,2025-03-12
S001,P0048,163,1,25.94,0.0,2025-03-14
S002,P0039,103,1,43.37,0.05,2025-03-09
S002,P0007,171,3,47.91,0.1,2025-03-12
S002,P0034,129,3,90.24,0.1,2025-03-14
S004,P0042,165,4,6.54,0.2,2025-03-10
S003,P0034,108,1,94.74,0.1,2025-03-13
S001,P0040,132,4,21.34,0.1,2025-03-11
S002,P0050,150,3,31.53,0.05,2025-03-08
S002,P0009,137,4,57.96,0.0,2025-03-14
S002,P0047,121,2,19.78,0.2,2025-03-08
S001,P0044,126,2,41.5,0.05,2025-03-13
S001,P0032,247,3,8.94,0.05,2025-03-12
S001,P0010,162,2,77.73,0.05,2025-03-14
S003,P0050,194,5,14.02,0.05,2025-03-11
S001,P0050,130,5,48.95,,2025-03-10
S002,P0042,169,4,7.17,0.1,2025-03-12
S002,P0033,250,2,15.93,0.2,2025-03-11
S001,P0031,226,4,87.73,0.05,2025-03-10
S001,P0015,105,2,58.02,0.2,2025-03-08
S004,P0003,209,2,89.78,0.05,2025-03-14
S004,P0001,216,3,48.07,0.15,2025-03-11
S005,P0013,187,3,75.05,0.05,2025-03-12
S001,P0036,231,2,67.28,0.0,2025-03-10
S002,P0024,250,1,17.83,0.05,2025-03-11
S003,P0034,173,4,33.48,,2025-03-08
S004,P0021,149,error,48.15,0.05,2025-03-11
S005,P0018,106,1,84.89,0.0,2025-03-11
S001,P0044,131,4,7.92,0.2,2025-03-12
S001,P0018,208,4,66.49,0.0,2025-03-14
S005,P0038,166,4,72.74,0.2,2025-03-11
S001,P0036,204,4,95.28,0.05,2025-03-08
S005,P0039,178,4,1810.103858156451,0.2,2025-03-14
S001,P0036,127,1,28.36,0.0,2025-03-12
S002,P0044,119,3,77.09,0.05,2025-03-08
S001,P0016,243,4,52.59,0.0,2025-03-10
S003,P0016,128,4,52.32,0.1,2025-03-10
S005,P0042,242,2,99.7,0.0,2025-03-10
S004,P0047,103,4,18.62,0.1,2025-03-08
S001,P0037,148,3,97.89,0.1,2025-03-10
S003,P0047,117,2,36.12,0.05,2025-03-08
S002,P0027,121,4,51.14,0.0,2025-03-10
S002,P0020,138,2,46.16,0.0,2025-03-14
S005,P0033,172,3,31.23,0.0,2025-03-14
S004,P0028,244,5,75.74,0.05,2025-03-10
S003,P0046,229,2,16.68,0.0,2025-03-12
S003,P0049,137,1,54.89,0.0,2025-03-10
S001,P0011,221,2,17.61,0.15,2025-03-12
S002,P0027,159,4,78.06,0.1,2025-03-13
S004,P0029,119,4,11.96,0.1,2025-03-11
S002,P0033,129,4,26.29,0.05,2025-03-14
S001,P0013,156,3,25.0,0.0,2025-03-09
S005,P0011,102,5,57.38,0.05,2025-03-08
S003,P0007,223,4,72.19,0.0,2025-03-14
S003,P0044,184,3,64.45,0.1,2025-03-14
S002,P0042,133,3,48.49,0.0,2025-03-09
S001,P0044,209,2,59.67,0.05,2025-03-09
S002,P0045,122,1,3.51,0.2,2025-03-11
S003,P0050,153,2,75.96,0.05,2025-03-10
S005,P0016,192,4,3.75,0.0,2025-03-11
S001,P0018,218,3,9.88,0.1,2025-03-12
S002,P0035,249,5,51.51,0.0,2025-03-11
S005,P0034,139,1,21.25,0.25,2025-03-13
S001,P0037,147,2,9.82,0.2,2025-03-14
S002,P0047,180,3,9.52,0.05,2025-03-08
S001,P0026,174,3,50.32,0.1,2025-03-11
S003,P0050,243,2,3.88,0.2,2025-03-10
S003,P0036,157,3,17.94,0.0,2025-03-14
S003,P0026,201,2,42.98,0.25,2025-03-10
S002,P0042,204,4,29.19,0.15,2025-03-08
S002,P0022,220,3,52.09,0.0,2025-03-09
S002,P0013,196,3,12.89,,2025-03-13
S002,P0035,187,2,27.73,,2025-03-13
S005,P0014,240,4,44.4,0.15,2025-03-08
S001,P0047,171,2,26.61,0.15,2025-03-10
S001,P0014,147,4,72.01,0.0,2025-03-08
S002,P0049,213,2,95.08,0.0,2025-03-09
S005,P0048,168,3,31.84,0.0,2025-03-12
S004,P0031,177,2,30.47,0.2,2025-03-11
S001,P0018,135,4,74.1,0.05,2025-03-10
S002,P0013,244,5,78.6,0.15,2025-03-13
S005,P0026,228,4,91.51,0.05,2025-03-12
S005,P0035,179,3,54.19,0.1,2025-03-09
S002,P0008,160,1,81.06,0.0,2025-03-13
S005,P0048,176,4,50.25,0.05,2025-03-08
S005,P0036,173,4,50.71,0.0,2025-03-09
S004,P0023,188,1,93.84,,2025-03-13
S001,P0001,173,3,74.85,0.1,2025-03-11
S001,P0010,131,1,12.17,0.05,2025-03-11
S002,P0043,130,4,30.78,0.2,2025-03-09
S003,P0029,209,2,78.7,0.0,2025-03-12
S004,P0048,138,2,42.68,0.05,2025-03-08
S001,P0039,109,2,20.14,0.2,2025-03-08
S004,P0028,213,4,60.89,0.1,2025-03-08
S002,P0032,198,3,72.59,0.0,2025-03-10
S005,P0047,156,2,73.61,0.15,2025-03-13
S001,P0037,177,2,76.71,0.05,2025-03-09
S003,P0044,154,5,97.39,0.05,2025-03-09
S001,P0033,221,3,81.89,0.2,2025-03-14
S004,P0028,231,2,31.48,0.0,2025-03-12
S002,P0007,207,1,24.59,0.0,2025-03-08
S003,P0046,169,4,28.12,0.05,2025-03-13
S002,P0045,239,5,65.48,0.0,2025-03-09
S003,P0034,114,3,24.72,0.0,2025-03-10
S002,P0046,194,2,15.32,0.05,2025-03-09
S001,P0024,221,4,46.34,0.0,2025-03-14
S004,P0046,247,2,43.84,0.05,2025-03-11
S002,P0018,200,3,85.86,0.0,2025-03-10
S002,P0041,195,4,66.01,0.0,2025-03-11
S001,P0033,107,2,75.8,0.0,2025-03-09
S002,P0047,181,3,43.46,0.1,2025-03-12
S005,P0022,166,3,25.63,0.1,2025-03-14
S003,P0026,155,3,60.27,0.0,2025-03-08
S002,P0041,232,5,4.14,0.1,2025-03-14
S003,P0021,183,2,1.17,0.0,2025-03-09
S001,P0015,232,1,88.75,0.1,2025-03-11
S002,P0018,105,3,91.03,0.05,2025-03-10
S002,P0047,171,2,1.6,0.1,2025-03-13
S001,P0048,241,5,15.97,0.25,2025-03-12
S003,P0037,114,2,57.56,0.0,2025-03-09
S003,P0025,147,2,98.83,0.05,2025-03-11
S004,P0001,224,2,60.75,0.0,2025-03-08
S005,P0035,239,2,94.44,0.15,2025-03-10
S003,P0030,127,3,75.82,0.0,2025-03-10
S001,P0041,121,4,59.19,0.0,2025-03-08
S004,P0023,172,3,41.76,0.0,2025-03-13
S005,P0033,153,3,25.47,0.1,2025-03-11
S002,P0018,203,4,82.9,0.05,2025-03-12
S002,P0010,150,3,13.51,0.0,2025-03-12
S001,P0032,191,2,81.09,0.1,2025-03-08
S004,P0042,225,2,83.48,0.1,2025-03-10
S002,P0023,127,3,65.38,0.1,2025-03-12
S002,P0038,235,1,80.58,0.1,2025-03-10
S001,P0043,115,2,74.02,0.2,2025-03-08
S002,P0025,224,3,96.24,0.05,2025-03-14
S002,P0049,197,3,87.44,0.0,2025-03-08
S003,P0011,223,1,6.4,0.1,2025-03-14
S005,P0031,116,3,80.4,0.0,2025-03-10
S002,P0043,244,4,77.65,0.15,2025-03-11
S003,P0040,104,1,83.8,0.15,2025-03-09
S001,P0041,213,3,96.23,0.05,2025-03-11
S004,P0019,103,4,18.59,0.0,2025-03-09
S002,P0044,150,3,36.22,0.0,2025-03-12
S002,P0010,145,3,95.13,0.05,2025-03-09
S004,P0038,114,5,70.03,0.05,2025-03-14
S005,P0017,157,2,10.78,0.05,2025-03-09
S003,P0026,189,4,14.5,0.2,2025-03-13
S005,P0024,217,3,71.86,0.05,2025-03-14
S001,P0042,178,2,29.07,0.2,2025-03-09
S001,P0044,133,3,33.42,0.0,2025-03-13
S002,P0044,224,3,10.78,0.0,2025-03-11
S005,P0044,203,4,7.27,0.0,2025-03-13
S002,P0018,181,3,61.44,0.0,2025-03-09
S002,P0028,190,5,81.14,0.0,2025-03-09
S005,P0004,175,5,38.76,0.0,2025-03-14
S001,P0040,197,3,85.94,0.0,2025-03-08
S003,P0023,178,3,65.11,0.05,2025-03-08
S003,P0026,218,3,1282.2102632767546,0.0,2025-03-12
S005,P0048,153,2,17.63,0.0,2025-03-10
S001,P0039,247,4,53.92,0.0,2025-03-08
S002,P0025,233,4,55.36,0.0,2025-03-13
S002,P0040,124,2,98.58,0.0,2025-03-12
S005,P0011,175,5,69.18,0.0,2025-03-08
S002,P0029,168,3,83.79,0.05,2025-03-14
S002,P0039,140,2,18.48,0.0,2025-03-13
S005,P0010,104,5,66.92,0.0,2025-03-09
S005,P0044,247,3,88.36,0.05,2025-03-08
S003,P0006,206,2,28.93,0.0,2025-03-13
S003,P0038,201,1,45.67,0.05,2025-03-13
S002,P0028,230,4,98.0,0.0,2025-03-09
S003,P0010,123,1,7.26,0.0,2025-03-13
S001,P0050,218,4,25.29,0.0,2025-03-10
S004,P0007,150,1,59.87,0.05,2025-03-09
S004,P0014,219,3,65.55,,2025-03-08
S005,P0027,125,3,20.16,0.05,2025-03-11
S001,P0043,188,2,89.0,0.05,2025-03-14
S002,P0013,223,4,28.08,0.15,2025-03-12
S002,P0028,250,2,1.31,0.25,2025-03-11
S005,P0016,229,1,29.77,0.0,2025-03-10
S005,P0038,232,2,23.05,0.0,2025-03-12
S001,P0034,181,4,75.64,0.1,2025-03-13
S001,P0045,217,3,49.46,0.05,2025-03-11
S002,P0018,249,error,48.3,0.15,2025-03-12
S001,P0032,206,2,71.08,0.0,2025-03-12
S005,P0029,157,1,74.17,0.0,2025-03-10
S002,P0004,113,2,55.63,0.1,2025-03-10
S001,P0016,141,5,26.36,0.05,2025-03-09
S005,P0043,206,3,32.2,0.1,2025-03-10
S005,P0044,207,3,45.23,0.0,2025-03-10
S001,P0019,157,3,84.67,0.0,2025-03-09
S002,P0043,154,5,55.42,0.05,2025-03-10
S001,P0045,123,3,32.12,0.1,2025-03-09
S002,P0028,181,4,3.35,0.15,2025-03-09
S002,P0029,119,1,74.05,0.05,2025-03-11
S004,P0025,109,3,58.98,0.25,2025-03-13
S004,P0047,205,1,74.76,0.0,2025-03-08
S001,P0019,179,3,63.28,0.0,2025-03-11
S005,P0049,192,2,20.36,0.0,2025-03-14
S003,P0026,245,2,1239.0883908571068,0.05,2025-03-10
S004,P0042,249,5,74.48,0.1,2025-03-14
S003,P0028,218,2,60.34,0.0,2025-03-11
S002,P0047,206,2,38.58,0.1,2025-03-10
S005,P0038,236,3,40.28,0.0,2025-03-14
S002,P0049,107,5,36.25,0.0,2025-03-10
S004,P0049,130,2,26.42,0.15,2025-03-10
S001,P0049,104,3,69.11,0.05,2025-03-12
S002,P0039,233,2,44.94,0.15,2025-03-08
S001,P0044,136,4,53.63,0.15,2025-03-12
S003,P0039,216,3,80.34,0.05,2025-03-09
S005,P0010,103,2,61.47,0.1,2025-03-10
S005,P0025,207,3,72.99,0.15,2025-03-12
S001,P0050,179,2,70.81,0.15,2025-03-11
S004,P0011,146,2,40.76,0.0,2025-03-13
S002,P0024,231,3,94.62,0.0,2025-03-09
S004,P0043,138,4,22.39,0.0,2025-03-11
S002,P0033,118,3,63.94,0.1,2025-03-10
S002,P0046,194,3,41.31,0.0,2025-03-11
S004,P0012,224,3,77.58,0.2,2025-03-10
S003,P0009,171,3,81.32,0.1,2025-03-10
S004,P0017,159,2,84.63,0.1,2025-03-08
S005,P0022,166,2,51.06,0.2,2025-03-13
S003,P0022,242,3,90.17,0.0,2025-03-14
S003,P0012,244,4,18.76,0.1,2025-03-12
S002,P0022,227,3,81.14,0.1,2025-03-12
S001,P0042,219,3,90.7,0.0,2025-03-11
S004,P0023,144,3,76.32,0.15,2025-03-11
S001,P0008,204,2,54.3,0.0,2025-03-14
S004,P0037,123,1,38.86,0.2,2025-03-12
S003,P0022,143,error,5.0,0.05,2025-03-13
S002,P0048,235,2,74.31,0.0,2025-03-08
S003,P0002,126,4,86.28,0.05,2025-03-08
S004,P0001,163,5,80.53,0.05,2025-03-14
S003,P0048,113,2,99.32,0.2,2025-03-09
S001,P0037,146,4,36.1,0.0,2025-03-14
S005,P0041,209,2,76.17,0.1,2025-03-11
S004,P0049,238,2,9.28,0.25,2025-03-09
S001,P0009,179,3,1.85,0.0,2025-03-10
S004,P0034,244,3,13.94,0.0,2025-03-14
S004,P0035,241,3,1.35,0.0,2025-03-11
S002,P0025,115,2,98.38,0.0,2025-03-13
S001,P0028,179,3,68.26,0.0,2025-03-14
S004,P0026,102,3,5.23,0.05,2025-03-14
S005,P0020,173,2,92.71,0.05,2025-03-08
S002,P0039,119,2,27.07,,2025-03-10
S002,P0001,229,3,19.03,0.2,2025-03-09
S004,P0035,119,5,46.95,0.0,2025-03-10
S002,P0048,183,3,32.94,0.2,2025-03-11
S002,P0043,173,5,39.57,0.15,2025-03-14
S002,P0029,136,3,83.89,0.05,2025-03-08
S002,P0005,239,2,43.9,0.05,2025-03-13
S003,P0014,109,4,78.6,,2025-03-13
S001,P0028,106,3,50.43,0.05,2025-03-12
S002,P0029,159,2,10.85,0.0,2025-03-08
S004,P0022,184,2,31.4,0.25,2025-03-13
S005,P0015,138,3,90.4,0.1,2025-03-12
S004,P0040,172,1,41.91,0.05,2025-03-08
S003,P0035,154,4,64.92,0.15,2025-03-12
S002,P0038,112,3,3.05,0.0,2025-03-12
S005,P0043,128,3,57.61,0.0,2025-03-14
S002,P0044,135,2,37.5,0.05,2025-03-13
S005,P0025,211,5,95.8,0.05,2025-03-13
S004,P0050,245,4,18.78,0.0,2025-03-11
S003,P0018,117,5,14.22,0.15,2025-03-11
S003,P0042,124,1,30.39,0.0,2025-03-09
S002,P0017,249,3,23.5,0.0,2025-03-09
S004,P0030,169,3,93.9,0.0,2025-03-13
S002,P0024,197,5,33.15,0.0,2025-03-11
S001,P0041,109,3,99.73,0.05,2025-03-14
S002,P0019,190,5,69.59,0.05,2025-03-13
S003,P0025,115,2,43.63,0.05,2025-03-10
S005,P0018,163,4,79.05,0.15,2025-03-08
S002,P0003,107,4,85.7,0.0,2025-03-10
S005,P0007,114,2,11.16,0.0,2025-03-13
S002,P0021,186,2,46.98,0.05,2025-03-08
S003,P0044,168,3,21.93,0.05,2025-03-12
S001,P0011,223,2,78.49,0.15,2025-03-13
S002,P0044,238,4,99.4,0.0,2025-03-14
S001,P0027,247,3,25.01,0.05,2025-03-14
S005,P0036,180,4,24.0,0.15,2025-03-08
S001,P0035,182,4,34.22,0.0,2025-03-11
S002,P0045,167,2,6.2,0.0,2025-03-11
S005,P0039,104,2,74.07,0.1,2025-03-13
S001,P0001,170,3,60.24,0.0,2025-03-12
S002,P0021,184,1,61.8,0.1,2025-03-10
S003,P0039,213,2,25.05,0.05,2025-03-11
S005,P0046,108,2,12.64,0.15,2025-03-10
S001,P0032,231,2,6.31,0.2,2025-03-10
S002,P0030,153,1,74.22,0.15,2025-03-12
S003,P0050,218,2,35.4,0.0,2025-03-13
S003,P0022,142,2,45.16,0.0,2025-03-10
S005,P0016,158,2,37.99,0.0,2025-03-13
S005,P0034,120,2,97.3,0.15,2025-03-12
S003,P0027,250,4,15.34,,2025-03-13
S003,P0003,178,3,5.29,0.0,2025-03-08
S005,P0030,146,2,37.45,0.0,2025-03-14
S001,P0045,198,2,81.87,0.1,2025-03-11
S001,P0026,191,4,24.81,0.0,2025-03-12
S002,P0016,177,4,86.86,0.0,2025-03-12
S003,P0018,195,3,71.85,0.2,2025-03-10
S001,P0049,109,1,57.57,0.2,2025-03-12
S005,P0042,211,2,8.53,0.0,2025-03-10
S002,P0031,192,1,8.33,0.0,2025-03-14
S004,P0018,192,3,3.5,0.0,2025-03-09
S003,P0022,212,3,18.93,0.0,2025-03-08
S002,P0004,228,1,99.86,0.0,2025-03-14
S003,P0009,208,3,67.11,0.05,2025-03-11
S002,P0043,180,4,36.87,0.05,2025-03-14
S001,P0013,101,2,38.18,0.25,2025-03-12
S003,P0040,192,3,18.16,0.2,2025-03-12
S001,P0040,204,3,36.64,0.05,2025-03-12
S001,P0044,205,3,35.42,0.0,2025-03-09
S002,P0017,179,2,53.56,0.0,2025-03-12
S005,P0030,188,4,90.95,0.0,2025-03-12
S002,P0027,179,2,77.76,0.0,2025-03-09
S005,P0038,185,4,39.4,0.0,2025-03-10
S005,P0034,117,4,64.69,0.0,2025-03-11
S005,P0024,194,5,98.04,0.15,2025-03-12
S002,P0014,140,4,11.99,0.0,2025-03-08
S005,P0009,115,1,1985.2146891410907,0.0,2025-03-13
S001,P0023,202,2,66.08,0.0,2025-03-13
S005,P0004,135,3,68.42,0.0,2025-03-10
S001,P0050,183,5,1221.0485449028592,0.1,2025-03-08
S005,P0044,109,5,9.39,0.0,2025-03-12
S001,P0007,181,2,34.28,0.1,2025-03-14
S001,P0012,219,5,90.91,0.1,2025-03-09
S001,P0031,169,2,56.02,0.1,2025-03-10
S004,P0040,202,4,98.98,0.0,2025-03-14
S002,P0021,190,5,17.37,0.05,2025-03-12
S002,P0041,180,3,27.9,0.0,2025-03-13
S003,P0039,208,2,30.32,0.1,2025-03-11
S001,P0022,202,2,73.16,0.0,2025-03-12
S005,P0049,178,3,17.76,0.2,2025-03-14
S003,P0006,130,4,2.74,0.0,2025-03-13
S001,P0042,102,2,48.3,0.0,2025-03-13
S004,P0042,145,3,32.61,0.05,2025-03-12
S005,P0012,214,3,80.06,0.05,2025-03-11
S001,P0002,135,2,81.79,0.0,2025-03-14
S004,P0013,105,error,11.22,0.1,2025-03-10
S005,P0015,147,2,41.6,0.2,2025-03-10
S001,P0041,187,3,23.83,0.1,2025-03-12
S004,P0028,172,4,99.05,0.0,2025-03-09
S001,P0049,169,2,20.99,0.05,2025-03-09
S003,P0026,158,5,56.99,0.0,2025-03-09
S003,P0024,227,2,77.53,0.05,2025-03-12
S003,P0027,206,2,69.94,0.1,2025-03-11
S002,P0029,193,5,85.52,0.15,2025-03-12
S005,P0029,153,5,62.87,0.05,2025-03-13
S001,P0046,180,1,40.08,0.05,2025-03-09
S004,P0042,195,5,54.8,0.05,2025-03-13
S001,P0048,179,3,92.22,0.0,2025-03-09
S005,P0044,112,5,58.54,0.0,2025-03-12
S003,P0033,219,3,9.61,0.0,2025-03-10
S001,P0012,113,2,96.19,0.05,2025-03-08
S001,P0049,138,5,31.36,0.1,2025-03-10
S001,P0044,235,3,39.7,0.2,2025-03-10
S005,P0018,190,3,39.91,0.0,2025-03-09
S002,P0035,203,4,61.63,0.0,2025-03-12
S001,P0033,185,4,94.91,0.1,2025-03-14
S001,P0043,193,3,79.36,0.05,2025-03-14
S005,P0009,117,1,65.81,0.1,2025-03-13
S002,P0003,114,2,30.46,0.0,2025-03-12
S004,P0045,222,3,23.1,0.1,2025-03-09
S005,P0028,120,2,51.9,0.1,2025-03-08
S004,P0018,227,error,62.7,,2025-03-11
S001,P0035,240,2,53.41,0.15,2025-03-12
S005,P0044,227,3,23.7,0.0,2025-03-11
S002,P0028,211,4,93.96,0.05,2025-03-12
S001,P0017,242,1,5.6,0.0,2025-03-13
S001,P0013,114,1,52.38,0.0,2025-03-08
S003,P0025,137,2,40.81,0.0,2025-03-11
S002,P0036,211,3,8.65,0.0,2025-03-14
S003,P0031,121,1,89.89,0.0,2025-03-11
S004,P0013,247,4,13.77,0.1,2025-03-08
S005,P0046,234,3,74.78,0.05,2025-03-14
S005,P0012,105,2,13.84,0.0,2025-03-08
S001,P0032,132,3,49.9,0.05,2025-03-08
S002,P0039,173,3,12.8,0.15,2025-03-10
S003,P0005,135,4,62.46,0.15,2025-03-13
S001,P0015,219,2,1492.4842905153116,0.0,2025-03-12
S002,P0033,227,3,98.35,0.0,2025-03-09
S004,P0002,211,2,81.47,0.05,2025-03-08
S001,P0032,249,2,21.35,0.05,2025-03-13
S001,P0021,135,3,91.86,0.05,2025-03-11
S005,P0003,156,3,48.76,0.15,2025-03-12
S001,P0021,120,2,43.93,0.15,2025-03-09
S004,P0001,216,1,75.61,0.0,2025-03-11
S005,P0043,131,4,59.6,0.05,2025-03-12
S003,P0020,115,4,24.83,0.05,2025-03-08
S003,P0048,205,2,18.97,0.05,2025-03-12
S003,P0041,147,2,15.38,0.05,2025-03-13
S004,P0030,111,2,88.2,0.15,2025-03-09
S002,P0010,114,5,96.19,0.0,2025-03-14
S002,P0029,129,3,30.3,0.0,2025-03-11
S003,P0049,171,2,33.08,0.05,2025-03-11
S002,P0037,237,2,8.4,0.0,2025-03-09
S003,P0042,127,3,81.56,0.05,2025-03-11
S003,P0034,106,3,86.34,0.1,2025-03-08
S003,P0043,201,2,64.46,0.25,2025-03-13
S001,P0029,215,4,1458.785492316627,0.15,2025-03-09
S005,P0023,237,1,78.2,0.05,2025-03-10
S002,P0041,107,2,78.27,0.2,2025-03-14
S002,P0024,130,4,70.36,0.1,2025-03-13
S002,P0016,143,2,89.38,0.05,2025-03-09
S003,P0047,169,2,8.33,0.1,2025-03-13
S002,P0034,196,3,66.79,0.05,2025-03-08
S001,P0034,218,4,90.31,0.05,2025-03-11
S003,P0032,123,4,79.06,0.1,2025-03-09
S002,P0019,226,2,39.77,0.0,2025-03-08
S005,P0028,189,1,37.02,0.1,2025-03-09
S002,P0030,134,3,63.14,0.15,2025-03-11
S003,P0038,103,3,40.91,0.0,2025-03-08
S001,P0034,102,2,61.77,0.15,2025-03-08
S002,P0040,131,2,1611.3287997443497,,2025-03-12
S004,P0031,194,4,70.63,0.0,2025-03-11
S005,P0024,157,2,90.13,0.1,2025-03-08
S005,P0031,103,4,63.96,0.15,2025-03-08
S001,P0050,161,4,76.21,,2025-03-08
S002,P0002,110,3,67.11,0.0,2025-03-09
S004,P0011,114,5,31.3,0.0,2025-03-09
S005,P0036,154,3,69.48,0.05,2025-03-09
S002,P0002,241,3,10.5,0.2,2025-03-10
S004,P0010,194,1,43.66,0.15,2025-03-10
S002,P0011,169,1,60.8,0.2,2025-03-10
S005,P0033,222,2,45.68,0.2,2025-03-09
S004,P0044,165,4,7.15,0.05,2025-03-09
S002,P0026,136,5,72.2,0.05,2025-03-09
S003,P0046,106,1,52.25,,2025-03-12
S005,P0037,239,3,16.09,0.1,2025-03-13
S003,P0015,235,3,61.77,0.25,2025-03-11
S002,P0050,195,5,50.16,0.0,2025-03-14
S005,P0025,215,1,1715.0437413799218,0.0,2025-03-12
S001,P0033,209,2,71.21,0.0,2025-03-08
S001,P0005,163,5,16.24,0.15,2025-03-14
S005,P0037,191,2,62.53,0.05,2025-03-14
S002,P0045,244,1,77.76,0.0,2025-03-11
S001,P0042,145,2,52.27,0.0,2025-03-13
S001,P0048,174,4,23.56,0.05,2025-03-12
S004,P0034,207,2,69.93,0.0,2025-03-08
S003,P0008,133,2,48.7,0.0,2025-03-14
S005,P0046,240,1,89.86,0.15,2025-03-11
S003,P0036,138,1,76.22,0.0,2025-03-11
S002,P0017,210,1,53.43,0.2,2025-03-11
S002,P0035,116,2,18.52,0.2,2025-03-11
S004,P0024,200,2,2.02,0.15,2025-03-14
S004,P0042,106,1,29.22,0.0,2025-03-10
S005,P0044,221,3,1880.6939755880232,0.0,2025-03-14
S005,P0042,209,4,50.13,0.1,2025-03-09
S005,P0005,145,2,94.95,0.05,2025-03-09
S002,P0019,136,1,37.32,0.1,2025-03-13
S002,P0005,196,2,46.95,0.0,2025-03-12
S002,P0049,197,2,3.99,0.05,2025-03-12
S004,P0014,123,3,13.79,0.0,2025-03-10
S003,P0042,179,3,98.48,0.05,2025-03-10
S002,P0029,126,2,53.99,0.05,2025-03-09
S001,P0025,108,3,43.53,0.05,2025-03-11
S004,P0045,150,3,32.29,0.05,2025-03-08
S001,P0034,102,2,46.25,0.15,2025-03-11
S002,P0034,181,3,37.43,0.15,2025-03-11
S001,P0022,103,2,55.9,0.05,2025-03-09
S005,P0040,132,5,35.88,,2025-03-09
S003,P0028,112,error,1.2,0.1,2025-03-11
S004,P0030,249,3,39.21,0.15,2025-03-09
S003,P0001,135,2,83.38,0.25,2025-03-08
S003,P0037,156,3,45.78,0.15,2025-03-11
S001,P0044,130,3,39.9,0.05,2025-03-14
S004,P0041,243,1,51.8,0.0,2025-03-10
S005,P0018,159,4,79.59,,2025-03-09
S004,P0026,154,2,60.79,0.0,2025-03-12
S002,P0042,157,3,68.93,0.0,2025-03-08
S005,P0047,179,4,63.99,0.05,2025-03-13
S002,P0007,149,1,3.81,0.0,2025-03-08
S005,P0037,249,3,62.12,0.05,2025-03-09
S003,P0021,125,1,65.02,0.0,2025-03-09
S001,P0026,125,3,83.0,0.0,2025-03-09
S002,P0050,123,4,37.4,0.05,2025-03-12
S002,P0016,107,4,71.78,0.0,2025-03-10
S003,P0034,105,3,80.83,0.0,2025-03-08
S003,P0025,206,5,47.2,0.15,2025-03-13
S002,P0025,195,4,21.5,0.2,2025-03-10
S005,P0028,199,4,42.24,0.15,2025-03-13
S005,P0018,134,2,8.45,0.1,2025-03-13
S001,P0048,161,2,1870.0830752366323,0.0,2025-03-11
S003,P0038,185,2,75.37,0.15,2025-03-13
S003,P0018,138,3,93.82,0.05,2025-03-14
S002,P0043,153,4,26.19,0.25,2025-03-12
S002,P0032,243,2,93.16,0.0,2025-03-11
S005,P0013,191,1,37.0,0.0,2025-03-09
S005,P0024,164,1,93.3,0.2,2025-03-13
S001,P0018,196,1,4.3,0.05,2025-03-14
S003,P0032,116,2,60.74,0.2,2025-03-08
S002,P0030,225,5,70.04,0.05,2025-03-09
S005,P0017,154,3,39.76,0.2,2025-03-08
S004,P0048,226,4,87.78,0.15,2025-03-14
S003,P0032,148,5,74.65,0.05,2025-03-11
S003,P0037,243,5,94.25,0.0,2025-03-10
S002,P0049,201,2,32.73,0.1,2025-03-12
S001,P0009,234,4,67.28,0.1,2025-03-09
S005,P0043,119,4,26.27,0.0,2025-03-08
S002,P0024,191,3,66.79,0.1,2025-03-10
S001,P0049,194,1,49.06,0.05,2025-03-10
